Customer ID,Recency,Frequency,Monetary,Avg_Days_Stay,Avg_Rooms,Avg_Hotel_Rating,Avg_Profit,Cluster
SG10853,255,1,64,1.0,4.0,4.6,0.1,1
SG10854,255,1,318,4.0,4.0,4.6,0.16,3
SG10855,254,1,336,1.0,2.0,4.7,0.25,0
SG10856,254,1,189,1.0,2.0,4.3,0.2,0
SG10857,253,1,188,4.0,1.0,4.5,0.15,0
SG10858,253,1,159,9.0,2.0,4.1,0.22,2
SG10859,253,1,318,1.0,3.0,4.6,0.16,3
SG10860,253,1,336,1.0,2.0,4.7,0.25,0
SG10861,253,1,143,3.0,3.0,3.9,0.3,2
SG10862,253,1,152,2.0,3.0,4.3,0.2,3
SG10863,252,1,340,3.0,1.0,4.6,0.17,0
SG10864,252,1,124,3.0,1.0,4.4,0.13,1
SG10865,252,1,250,4.0,4.0,4.4,0.24,3
SG10866,251,1,278,4.0,1.0,4.4,0.14,0
SG10867,251,1,225,1.0,1.0,4.3,0.23,0
SG10868,251,1,152,6.0,1.0,4.3,0.2,1
SG10869,251,1,200,1.0,1.0,4.4,0.22,0
SG10870,250,1,398,2.0,4.0,4.6,0.18,3
SG10871,250,1,336,2.0,1.0,4.7,0.25,0
SG10872,249,1,200,7.0,4.0,4.4,0.22,3
SG10873,249,1,280,2.0,3.0,4.5,0.11,3
SG10874,249,1,356,7.0,3.0,4.5,0.14,3
SG10875,249,1,343,4.0,2.0,4.6,0.21,0
SG10876,249,1,278,1.0,4.0,4.4,0.14,3
SG10877,249,1,384,1.0,1.0,4.5,0.17,0
SG10878,249,1,181,1.0,2.0,4.2,0.1,1
SG10879,249,1,158,1.0,3.0,4.1,0.22,2
SG10880,248,1,120,6.0,3.0,3.8,0.22,2
SG10881,248,1,152,4.0,1.0,4.3,0.2,0
SG10882,248,1,384,1.0,1.0,4.5,0.17,0
SG10883,248,1,271,1.0,1.0,4.2,0.19,0
SG10884,248,1,318,4.0,3.0,4.4,0.22,3
SG10885,248,1,240,3.0,2.0,4.2,0.11,1
SG10886,248,1,160,1.0,3.0,4.1,0.16,1
SG10887,248,1,336,1.0,3.0,4.7,0.25,3
SG10888,247,1,143,3.0,3.0,3.9,0.3,2
SG10889,247,1,249,1.0,2.0,4.6,0.14,0
SG10890,247,1,384,1.0,1.0,4.5,0.17,0
SG10891,247,1,105,1.0,3.0,3.3,0.28,2
SG10892,247,1,124,1.0,3.0,4.4,0.13,1
SG10893,247,1,182,3.0,1.0,4.3,0.24,0
SG10894,247,1,365,3.0,2.0,4.5,0.2,0
SG10895,247,1,225,2.0,3.0,4.3,0.23,3
SG10896,246,1,125,2.0,3.0,4.2,0.19,1
SG10897,246,1,457,8.0,3.0,4.2,0.2,3
SG10898,246,1,115,1.0,4.0,3.8,0.25,2
SG10899,246,1,163,3.0,1.0,4.5,0.13,1
SG10900,246,1,225,1.0,4.0,4.3,0.23,3
SG10901,246,1,169,6.0,2.0,4.3,0.14,1
SG10902,246,1,343,2.0,3.0,4.6,0.21,3
SG10903,246,1,225,6.0,3.0,4.3,0.23,3
SG10904,245,1,336,1.0,2.0,4.7,0.25,0
SG10905,245,1,384,15.0,2.0,4.5,0.17,0
SG10906,245,1,398,1.0,3.0,4.6,0.18,3
SG10907,244,1,280,9.0,2.0,4.5,0.11,1
SG10908,244,1,318,3.0,1.0,4.4,0.22,0
SG10909,244,1,280,2.0,1.0,4.5,0.11,0
SG10910,244,1,278,3.0,1.0,4.4,0.14,0
SG10911,243,1,188,1.0,3.0,4.5,0.15,3
SG10912,243,1,181,3.0,1.0,4.2,0.1,1
SG10913,243,1,163,2.0,2.0,4.5,0.13,1
SG10914,243,1,270,2.0,4.0,4.3,0.25,3
SG10915,242,1,343,2.0,1.0,4.6,0.21,0
SG10916,242,1,115,4.0,1.0,3.8,0.25,2
SG10917,241,1,356,6.0,3.0,4.5,0.14,3
SG10918,241,1,225,3.0,3.0,4.3,0.23,3
SG10919,241,1,163,3.0,1.0,4.5,0.13,1
SG10920,240,1,457,1.0,2.0,4.2,0.2,0
SG10921,239,1,318,8.0,3.0,4.4,0.22,3
SG10922,239,1,125,3.0,3.0,4.2,0.19,1
SG10923,239,1,159,2.0,4.0,4.1,0.22,3
SG10924,239,1,457,7.0,2.0,4.2,0.2,0
SG10925,239,1,185,1.0,1.0,4.3,0.24,0
SG10926,239,1,185,2.0,4.0,4.3,0.24,3
SG10927,239,1,398,1.0,4.0,4.6,0.18,3
SG10928,239,1,240,3.0,2.0,4.2,0.11,1
SG10929,239,1,457,1.0,1.0,4.2,0.2,0
SG10930,238,1,384,4.0,1.0,4.5,0.17,0
SG10931,237,1,271,2.0,1.0,4.2,0.19,0
SG10932,237,1,181,1.0,1.0,4.2,0.1,1
SG10933,237,1,105,3.0,3.0,3.3,0.28,2
SG10934,236,1,185,1.0,2.0,4.3,0.24,0
SG10935,236,1,340,1.0,4.0,4.6,0.17,3
SG10936,236,1,457,1.0,4.0,4.2,0.2,3
SG10937,235,1,271,4.0,1.0,4.2,0.19,0
SG10938,235,1,398,1.0,2.0,4.6,0.18,0
SG10939,235,1,281,3.0,4.0,4.2,0.13,3
SG10940,235,1,278,1.0,1.0,4.4,0.14,0
SG10941,235,1,270,1.0,1.0,4.3,0.25,0
SG10942,235,1,318,3.0,1.0,4.6,0.16,0
SG10943,235,1,182,3.0,2.0,4.3,0.24,2
SG10944,234,1,318,3.0,1.0,4.4,0.22,0
SG10945,234,1,188,3.0,2.0,4.4,0.1,1
SG10946,233,1,159,3.0,2.0,4.1,0.22,2
SG10947,233,1,200,2.0,3.0,4.4,0.22,3
SG10948,233,1,189,4.0,1.0,4.3,0.2,0
SG10949,233,1,225,1.0,3.0,4.3,0.23,3
SG10950,233,1,340,4.0,1.0,4.6,0.17,0
SG10951,233,1,115,3.0,3.0,3.8,0.25,2
SG10952,233,1,339,3.0,2.0,4.2,0.24,0
SG10953,232,1,169,8.0,3.0,4.3,0.14,1
SG10954,232,1,246,2.0,1.0,4.6,0.16,0
SG10955,232,1,318,3.0,3.0,4.6,0.16,3
SG10956,232,1,398,2.0,3.0,4.6,0.18,3
SG10957,232,1,189,4.0,3.0,4.1,0.13,1
SG10958,231,1,124,1.0,2.0,4.4,0.13,1
SG10959,231,1,189,4.0,2.0,4.3,0.2,0
SG10960,231,1,384,1.0,2.0,4.5,0.17,0
SG10961,231,1,182,1.0,4.0,4.3,0.24,3
SG10962,231,1,225,1.0,1.0,4.3,0.23,0
SG10963,231,1,192,6.0,2.0,4.2,0.23,2
SG10964,231,1,299,9.0,1.0,4.6,0.1,0
SG10965,231,1,318,1.0,3.0,4.6,0.16,3
SG10966,231,1,189,3.0,4.0,4.3,0.2,3
SG10967,231,1,148,1.0,1.0,4.1,0.15,1
SG10968,230,1,83,1.0,3.0,4.6,0.1,1
SG10969,230,1,280,1.0,3.0,4.5,0.11,3
SG10970,230,1,159,1.0,3.0,4.1,0.22,2
SG10971,230,1,124,1.0,1.0,4.4,0.13,1
SG10972,230,1,181,4.0,2.0,4.2,0.1,1
SG10973,230,1,115,2.0,4.0,3.8,0.25,2
SG10974,230,1,384,3.0,1.0,4.5,0.17,0
SG10975,229,1,225,3.0,4.0,4.3,0.23,3
SG10976,229,1,365,9.0,1.0,4.5,0.2,0
SG10977,229,1,360,1.0,4.0,4.6,0.14,3
SG10978,229,1,182,2.0,3.0,4.3,0.24,3
SG10979,229,1,116,3.0,1.0,3.8,0.22,2
SG10980,229,1,148,2.0,2.0,4.1,0.15,1
SG10981,229,1,240,5.0,2.0,4.2,0.11,1
SG10982,229,1,280,9.0,3.0,4.5,0.11,3
SG10983,229,1,148,7.0,2.0,4.1,0.15,1
SG10984,228,1,278,4.0,1.0,4.4,0.14,0
SG10985,228,1,169,1.0,1.0,4.3,0.14,1
SG10986,228,1,336,1.0,3.0,4.7,0.25,3
SG10987,228,1,356,3.0,2.0,4.5,0.14,0
SG10988,227,1,240,1.0,1.0,4.2,0.11,1
SG10989,227,1,124,3.0,1.0,4.4,0.13,1
SG10990,227,1,163,3.0,1.0,4.5,0.13,1
SG10991,227,1,160,4.0,1.0,4.1,0.16,1
SG10992,227,1,365,2.0,1.0,4.5,0.2,0
SG10993,227,1,188,4.0,2.0,4.4,0.1,1
SG10994,226,1,241,1.0,3.0,4.5,0.22,3
SG10995,226,1,163,7.0,1.0,4.5,0.13,1
SG10996,226,1,143,1.0,3.0,3.9,0.3,2
SG10997,226,1,336,5.0,4.0,4.7,0.25,3
SG10998,225,1,278,4.0,2.0,4.4,0.14,0
SG10999,225,1,360,1.0,2.0,4.6,0.14,0
SG11000,225,1,457,3.0,2.0,4.2,0.2,0
SG11001,224,1,318,3.0,2.0,4.4,0.22,0
SG11002,224,1,250,3.0,3.0,4.4,0.24,3
SG11003,224,1,398,1.0,4.0,4.6,0.18,3
SG11004,224,1,107,7.0,2.0,4.6,0.1,1
SG11005,224,1,189,3.0,3.0,4.1,0.13,1
SG11006,223,1,152,2.0,2.0,4.3,0.2,1
SG11007,223,1,270,2.0,2.0,4.3,0.25,0
SG11008,223,1,365,1.0,3.0,4.5,0.2,3
SG11009,223,1,278,1.0,2.0,4.4,0.14,0
SG11010,223,1,365,9.0,1.0,4.5,0.2,0
SG11011,223,1,249,7.0,2.0,4.6,0.14,0
SG11012,223,1,188,9.0,3.0,4.4,0.1,1
SG11013,223,1,163,4.0,1.0,4.5,0.13,1
SG11014,223,1,105,2.0,2.0,3.3,0.28,2
SG11015,223,1,398,3.0,1.0,4.6,0.18,0
SG11016,222,1,240,8.0,3.0,4.2,0.11,1
SG11017,222,1,115,1.0,1.0,3.8,0.25,2
SG11018,222,1,124,1.0,1.0,4.4,0.13,1
SG11019,221,1,192,9.0,1.0,4.2,0.23,0
SG11020,221,1,159,7.0,4.0,4.1,0.22,3
SG11021,221,1,120,1.0,4.0,3.8,0.22,2
SG11022,221,1,240,1.0,3.0,4.2,0.11,1
SG11023,221,1,169,2.0,3.0,4.3,0.14,1
SG11024,221,1,97,3.0,3.0,3.7,0.3,2
SG11025,220,1,105,3.0,1.0,3.3,0.28,2
SG11026,220,1,318,4.0,1.0,4.4,0.22,0
SG11027,220,1,124,2.0,2.0,4.4,0.13,1
SG11028,220,1,124,3.0,2.0,4.4,0.13,1
SG11029,220,1,384,8.0,3.0,4.5,0.17,3
SG11030,220,1,318,3.0,4.0,4.6,0.16,3
SG11031,220,1,143,1.0,2.0,3.9,0.3,2
SG11032,219,1,181,2.0,1.0,4.2,0.1,1
SG11033,219,1,250,1.0,2.0,4.4,0.24,0
SG11034,219,1,356,5.0,3.0,4.5,0.14,3
SG11035,219,1,185,4.0,3.0,4.3,0.24,3
SG11036,218,1,189,1.0,3.0,4.3,0.2,3
SG11037,218,1,281,4.0,4.0,4.2,0.13,3
SG11038,218,1,457,1.0,4.0,4.2,0.2,3
SG11039,218,1,120,4.0,4.0,3.8,0.22,2
SG11040,218,1,115,6.0,1.0,3.8,0.25,2
SG11041,217,1,181,20.0,1.0,4.6,0.1,1
SG11042,217,1,124,3.0,2.0,4.4,0.13,1
SG11043,217,1,249,2.0,3.0,4.6,0.14,3
SG11044,216,1,158,2.0,4.0,4.1,0.22,3
SG11045,216,1,185,1.0,4.0,4.3,0.24,3
SG11046,215,1,188,1.0,3.0,4.5,0.15,3
SG11047,215,1,124,2.0,1.0,4.4,0.13,1
SG11048,215,1,318,1.0,3.0,4.4,0.22,3
SG11049,214,1,384,1.0,4.0,4.5,0.17,3
SG11050,214,1,115,2.0,1.0,3.8,0.25,2
SG11051,214,1,240,1.0,2.0,4.2,0.11,1
SG11052,214,1,280,3.0,3.0,4.5,0.11,3
SG11053,214,1,124,1.0,3.0,4.4,0.13,1
SG11054,213,1,384,2.0,4.0,4.5,0.17,3
SG11055,213,1,143,2.0,4.0,3.9,0.3,2
SG11056,213,1,249,1.0,2.0,4.6,0.14,0
SG11057,213,1,124,6.0,1.0,4.4,0.13,1
SG11058,213,1,163,6.0,1.0,4.5,0.13,1
SG11059,212,1,105,2.0,2.0,3.3,0.28,2
SG11060,212,1,124,1.0,4.0,4.4,0.13,3
SG11061,212,1,384,1.0,2.0,4.5,0.17,0
SG11062,211,1,318,1.0,1.0,4.4,0.22,0
SG11063,211,1,356,1.0,2.0,4.5,0.14,0
SG11064,211,1,318,1.0,1.0,4.6,0.16,0
SG11065,210,1,278,1.0,2.0,4.4,0.14,0
SG11066,210,1,457,1.0,3.0,4.2,0.2,3
SG11067,210,1,339,1.0,3.0,4.2,0.24,3
SG11068,210,1,181,6.0,1.0,4.2,0.1,1
SG11069,210,1,188,7.0,1.0,4.4,0.1,1
SG11070,210,1,318,8.0,4.0,4.4,0.22,3
SG11071,210,1,340,9.0,3.0,4.6,0.17,3
SG11072,210,1,158,1.0,2.0,4.1,0.22,2
SG11073,210,1,356,1.0,1.0,4.5,0.14,0
SG11074,209,1,160,2.0,2.0,4.1,0.16,1
SG11075,209,1,192,6.0,3.0,4.2,0.23,3
SG11076,209,1,340,1.0,4.0,4.6,0.17,3
SG11077,209,1,384,3.0,2.0,4.5,0.17,0
SG11078,209,1,271,8.0,3.0,4.2,0.19,3
SG11079,209,1,384,1.0,1.0,4.5,0.17,0
SG11080,209,1,189,2.0,2.0,4.3,0.2,0
SG11081,209,1,318,1.0,3.0,4.6,0.16,3
SG11082,208,1,225,6.0,2.0,4.3,0.23,0
SG11083,208,1,105,1.0,1.0,3.3,0.28,2
SG11084,208,1,278,5.0,1.0,4.4,0.14,0
SG11085,208,1,271,4.0,4.0,4.2,0.19,3
SG11086,208,1,457,1.0,2.0,4.2,0.2,0
SG11087,208,1,240,1.0,2.0,4.2,0.11,1
SG11088,208,1,188,4.0,3.0,4.4,0.1,1
SG11089,207,1,250,1.0,2.0,4.4,0.24,0
SG11090,207,1,163,3.0,1.0,4.5,0.13,1
SG11091,207,1,188,2.0,3.0,4.4,0.1,1
SG11092,207,1,125,1.0,1.0,4.2,0.19,1
SG11093,207,1,398,3.0,4.0,4.6,0.18,3
SG11094,206,1,318,1.0,2.0,4.4,0.22,0
SG11095,206,1,159,1.0,2.0,4.1,0.22,2
SG11096,206,1,185,3.0,4.0,4.3,0.24,3
SG11097,206,1,189,3.0,4.0,4.1,0.13,3
SG11098,206,1,246,1.0,1.0,4.6,0.16,0
SG11099,206,1,115,2.0,3.0,3.8,0.25,2
SG11100,206,1,398,1.0,1.0,4.6,0.18,0
SG11101,206,1,125,1.0,1.0,4.2,0.19,1
SG11102,205,1,360,2.0,4.0,4.6,0.14,3
SG11103,205,1,188,3.0,3.0,4.4,0.1,1
SG11104,205,1,124,4.0,1.0,4.4,0.13,1
SG11105,205,1,278,3.0,1.0,4.4,0.14,0
SG11106,204,1,189,4.0,2.0,4.3,0.2,0
SG11107,204,1,120,3.0,3.0,3.8,0.22,2
SG11108,204,1,318,1.0,1.0,4.6,0.16,0
SG11109,203,1,457,6.0,3.0,4.2,0.2,3
SG11110,203,1,250,3.0,3.0,4.4,0.24,3
SG11111,203,1,439,3.0,3.0,4.6,0.1,3
SG11112,202,1,343,6.0,3.0,4.6,0.21,3
SG11113,202,1,97,1.0,1.0,3.7,0.3,2
SG11114,202,1,281,3.0,1.0,4.2,0.13,0
SG11115,201,1,97,3.0,1.0,3.7,0.3,2
SG11116,201,1,143,5.0,1.0,3.9,0.3,2
SG11117,201,1,185,8.0,1.0,4.3,0.24,0
SG11118,200,1,225,7.0,2.0,4.3,0.23,0
SG11119,200,1,318,7.0,2.0,4.6,0.16,0
SG11120,199,1,200,5.0,3.0,4.4,0.22,3
SG11121,199,1,340,1.0,2.0,4.6,0.17,0
SG11122,199,1,116,7.0,3.0,3.8,0.22,2
SG11123,199,1,120,1.0,2.0,3.8,0.22,2
SG11124,198,1,97,1.0,2.0,3.7,0.3,2
SG11125,198,1,240,3.0,2.0,4.2,0.11,1
SG11126,198,1,384,4.0,3.0,4.5,0.17,3
SG11127,198,1,120,1.0,1.0,3.8,0.22,2
SG11128,198,1,271,6.0,3.0,4.2,0.19,3
SG11129,197,1,225,1.0,1.0,4.3,0.23,0
SG11130,197,1,270,6.0,1.0,4.3,0.25,0
SG11131,197,1,143,9.0,2.0,3.9,0.3,2
SG11132,197,1,160,3.0,3.0,4.1,0.16,1
SG11133,197,1,356,6.0,2.0,4.5,0.14,0
SG11134,196,1,340,1.0,1.0,4.6,0.17,0
SG11135,196,1,173,1.0,3.0,4.2,0.25,2
SG11136,196,1,249,1.0,3.0,4.6,0.14,3
SG11137,196,1,281,6.0,2.0,4.2,0.13,1
SG11138,196,1,240,8.0,3.0,4.2,0.11,1
SG11139,196,1,398,6.0,2.0,4.6,0.18,0
SG11140,195,1,278,3.0,3.0,4.4,0.14,3
SG11141,195,1,169,2.0,1.0,4.3,0.14,1
SG11142,195,1,159,1.0,2.0,4.1,0.22,2
SG11143,195,1,225,1.0,4.0,4.3,0.23,3
SG11144,194,1,115,1.0,1.0,3.8,0.25,2
SG11145,193,1,281,4.0,2.0,4.2,0.13,1
SG11146,193,1,181,7.0,3.0,4.2,0.1,1
SG11147,192,1,120,2.0,3.0,3.8,0.22,2
SG11148,192,1,281,1.0,3.0,4.2,0.13,3
SG11149,192,1,124,1.0,2.0,4.4,0.13,1
SG11150,192,1,384,1.0,1.0,4.5,0.17,0
SG11151,192,1,188,3.0,1.0,4.5,0.15,0
SG11152,191,1,189,1.0,1.0,4.1,0.13,1
SG11153,191,1,116,1.0,4.0,3.8,0.22,2
SG11154,191,1,116,6.0,1.0,3.8,0.22,2
SG11155,191,1,340,3.0,1.0,4.6,0.17,0
SG11156,191,1,97,1.0,1.0,3.7,0.3,2
SG11157,190,1,116,1.0,2.0,3.8,0.22,2
SG11158,190,1,159,2.0,1.0,4.1,0.22,2
SG11159,190,1,159,1.0,4.0,4.1,0.22,3
SG11160,190,1,173,2.0,2.0,4.2,0.25,2
SG11161,189,1,365,3.0,2.0,4.5,0.2,0
SG11162,189,1,318,3.0,4.0,4.6,0.16,3
SG11163,189,1,97,1.0,2.0,3.7,0.3,2
SG11164,189,1,318,4.0,1.0,4.4,0.22,0
SG11165,189,1,255,3.0,2.0,4.6,0.1,1
SG11166,189,1,384,7.0,1.0,4.5,0.17,0
SG11167,189,1,240,1.0,1.0,4.2,0.11,1
SG11168,188,1,143,3.0,1.0,3.9,0.3,2
SG11169,188,1,97,1.0,2.0,3.7,0.3,2
SG11170,188,1,97,1.0,3.0,3.7,0.3,2
SG11171,188,1,188,7.0,4.0,4.4,0.1,3
SG11172,188,1,189,6.0,3.0,4.1,0.13,1
SG11173,188,1,280,2.0,2.0,4.5,0.11,0
SG11174,188,1,182,3.0,3.0,4.3,0.24,3
SG11175,187,1,116,3.0,4.0,3.8,0.22,2
SG11176,187,1,181,1.0,2.0,4.2,0.1,1
SG11177,186,1,143,2.0,2.0,3.9,0.3,2
SG11178,186,1,225,9.0,2.0,4.3,0.23,0
SG11179,186,1,185,3.0,3.0,4.3,0.24,3
SG11180,186,1,241,4.0,1.0,4.5,0.22,0
SG11181,186,1,457,1.0,3.0,4.2,0.2,3
SG11182,186,1,339,1.0,2.0,4.2,0.24,0
SG11183,186,1,192,1.0,3.0,4.2,0.23,3
SG11184,185,1,225,1.0,2.0,4.3,0.23,0
SG11185,185,1,271,3.0,2.0,4.2,0.19,0
SG11186,185,1,173,9.0,3.0,4.2,0.25,2
SG11187,184,1,340,1.0,2.0,4.6,0.17,0
SG11188,184,1,339,1.0,2.0,4.2,0.24,0
SG11189,184,1,124,4.0,1.0,4.4,0.13,1
SG11190,184,1,163,1.0,4.0,4.5,0.13,3
SG11191,184,1,159,3.0,1.0,4.1,0.22,2
SG11192,183,1,188,1.0,1.0,4.5,0.15,0
SG11193,183,1,343,2.0,2.0,4.6,0.21,0
SG11194,183,1,281,1.0,4.0,4.2,0.13,3
SG11195,183,1,343,1.0,1.0,4.6,0.21,0
SG11196,183,1,97,9.0,1.0,3.7,0.3,2
SG11197,183,1,318,8.0,2.0,4.4,0.22,0
SG11198,183,1,189,1.0,3.0,4.1,0.13,1
SG11199,183,1,182,1.0,4.0,4.3,0.24,3
SG11200,183,1,189,71.0,1.0,4.1,0.13,1
SG11201,182,1,360,5.0,4.0,4.6,0.14,3
SG11202,182,1,250,3.0,3.0,4.4,0.24,3
SG11203,182,1,160,2.0,1.0,4.1,0.16,1
SG11204,182,1,160,1.0,2.0,4.1,0.16,1
SG11205,182,1,143,3.0,1.0,3.9,0.3,2
SG11206,182,1,246,1.0,2.0,4.6,0.16,0
SG11207,181,1,159,9.0,4.0,4.1,0.22,3
SG11208,181,1,143,6.0,2.0,3.9,0.3,2
SG11209,181,1,343,2.0,3.0,4.6,0.21,3
SG11210,181,1,286,1.0,4.0,4.6,0.1,3
SG11211,181,1,120,1.0,3.0,3.8,0.22,2
SG11212,181,1,159,2.0,1.0,4.1,0.22,2
SG11213,181,1,169,1.0,1.0,4.3,0.14,1
SG11214,181,1,152,1.0,1.0,4.3,0.2,0
SG11215,181,1,105,1.0,1.0,3.3,0.28,2
SG11216,181,1,365,1.0,1.0,4.5,0.2,0
SG11217,180,1,116,3.0,1.0,3.8,0.22,2
SG11218,180,1,189,1.0,1.0,4.3,0.2,0
SG11219,180,1,340,4.0,4.0,4.6,0.17,3
SG11220,180,1,185,8.0,3.0,4.3,0.24,3
SG11221,180,1,188,9.0,1.0,4.4,0.1,1
SG11222,180,1,339,3.0,2.0,4.2,0.24,0
SG11223,180,1,189,5.0,3.0,4.1,0.13,1
SG11224,180,1,148,1.0,3.0,4.1,0.15,1
SG11225,179,1,116,3.0,4.0,3.8,0.22,2
SG11226,179,1,339,4.0,2.0,4.2,0.24,0
SG11227,179,1,457,3.0,2.0,4.2,0.2,0
SG11228,179,1,340,1.0,4.0,4.6,0.17,3
SG11229,179,1,159,1.0,2.0,4.1,0.22,2
SG11230,179,1,360,1.0,2.0,4.6,0.14,0
SG11231,179,1,116,1.0,1.0,3.8,0.22,2
SG11232,179,1,158,1.0,1.0,4.1,0.22,2
SG11233,178,1,285,4.0,3.0,4.6,0.1,3
SG11234,178,1,249,1.0,2.0,4.6,0.14,0
SG11235,178,1,188,1.0,1.0,4.4,0.1,1
SG11236,177,1,318,6.0,4.0,4.6,0.16,3
SG11237,177,1,271,1.0,1.0,4.2,0.19,0
SG11238,177,1,124,1.0,1.0,4.4,0.13,1
SG11239,177,1,192,1.0,2.0,4.2,0.23,2
SG11240,176,1,200,1.0,1.0,4.4,0.22,0
SG11241,176,1,271,1.0,2.0,4.2,0.19,0
SG11242,176,1,181,3.0,3.0,4.2,0.1,1
SG11243,176,1,159,3.0,4.0,4.1,0.22,3
SG11244,176,1,188,2.0,3.0,4.5,0.15,3
SG11245,175,1,384,4.0,4.0,4.5,0.17,3
SG11246,175,1,281,1.0,3.0,4.2,0.13,3
SG11247,175,1,160,3.0,3.0,4.1,0.16,1
SG11248,175,1,241,2.0,1.0,4.5,0.22,0
SG11249,175,1,281,20.0,4.0,4.2,0.13,3
SG11250,175,1,181,7.0,3.0,4.2,0.1,1
SG11251,174,1,115,1.0,2.0,3.8,0.25,2
SG11252,174,1,339,9.0,4.0,4.2,0.24,3
SG11253,174,1,192,3.0,1.0,4.2,0.23,0
SG11254,174,1,280,1.0,1.0,4.5,0.11,0
SG11255,174,1,241,1.0,4.0,4.5,0.22,3
SG11256,173,1,105,2.0,2.0,3.3,0.28,2
SG11257,173,1,246,1.0,3.0,4.6,0.16,3
SG11258,172,1,105,7.0,3.0,3.3,0.28,2
SG11259,171,1,158,3.0,2.0,4.1,0.22,2
SG11260,171,1,160,2.0,1.0,4.1,0.16,1
SG11261,171,1,115,1.0,3.0,3.8,0.25,2
SG11262,170,1,189,2.0,4.0,4.3,0.2,3
SG11263,170,1,120,2.0,3.0,3.8,0.22,2
SG11264,170,1,125,3.0,1.0,4.2,0.19,1
SG11265,170,1,278,1.0,2.0,4.4,0.14,0
SG11266,169,1,318,3.0,1.0,4.4,0.22,0
SG11267,169,1,340,4.0,3.0,4.6,0.17,3
SG11268,169,1,278,2.0,4.0,4.4,0.14,3
SG11269,169,1,457,3.0,1.0,4.2,0.2,0
SG11270,168,1,281,3.0,3.0,4.2,0.13,3
SG11271,168,1,189,6.0,1.0,4.3,0.2,0
SG11272,168,1,241,9.0,1.0,4.5,0.22,0
SG11273,168,1,120,1.0,3.0,3.8,0.22,2
SG11274,168,1,318,1.0,1.0,4.4,0.22,0
SG11275,167,1,372,4.0,2.0,4.6,0.1,0
SG11276,167,1,158,1.0,3.0,4.1,0.22,2
SG11277,167,1,360,1.0,4.0,4.6,0.14,3
SG11278,167,1,249,3.0,2.0,4.6,0.14,0
SG11279,166,1,125,3.0,3.0,4.2,0.19,1
SG11280,166,1,182,3.0,1.0,4.3,0.24,0
SG11281,166,1,160,1.0,3.0,4.1,0.16,1
SG11282,166,1,182,4.0,1.0,4.3,0.24,0
SG11283,165,1,281,3.0,2.0,4.2,0.13,1
SG11284,165,1,339,8.0,1.0,4.2,0.24,0
SG11285,165,1,192,1.0,3.0,4.2,0.23,3
SG11286,165,1,185,1.0,2.0,4.3,0.24,0
SG11287,165,1,188,3.0,2.0,4.4,0.1,1
SG11288,164,1,241,1.0,1.0,4.5,0.22,0
SG11289,164,1,125,1.0,3.0,4.2,0.19,1
SG11290,164,1,250,7.0,1.0,4.4,0.24,0
SG11291,163,1,188,3.0,4.0,4.4,0.1,3
SG11292,163,1,158,1.0,4.0,4.1,0.22,3
SG11293,163,1,240,1.0,2.0,4.2,0.11,1
SG11294,163,1,181,8.0,4.0,4.2,0.1,3
SG11295,162,1,398,2.0,3.0,4.6,0.18,3
SG11296,161,1,278,6.0,1.0,4.4,0.14,0
SG11297,161,1,318,4.0,3.0,4.4,0.22,3
SG11298,161,1,185,2.0,3.0,4.3,0.24,3
SG11299,161,1,188,4.0,3.0,4.5,0.15,3
SG11300,160,1,189,8.0,3.0,4.3,0.2,3
SG11301,160,1,318,9.0,1.0,4.6,0.16,0
SG11302,160,1,192,5.0,1.0,4.2,0.23,0
SG11303,159,1,97,2.0,3.0,3.7,0.3,2
SG11304,159,1,120,3.0,1.0,3.8,0.22,2
SG11305,159,1,105,1.0,2.0,3.3,0.28,2
SG11306,159,1,246,7.0,3.0,4.6,0.16,3
SG11307,159,1,318,4.0,3.0,4.4,0.22,3
SG11308,158,1,115,1.0,3.0,3.8,0.25,2
SG11309,158,1,241,3.0,4.0,4.5,0.22,3
SG11310,158,1,250,1.0,1.0,4.4,0.24,0
SG11311,157,1,124,3.0,3.0,4.4,0.13,1
SG11312,157,1,163,9.0,2.0,4.5,0.13,1
SG11313,157,1,142,1.0,3.0,4.6,0.1,1
SG11314,157,1,249,2.0,1.0,4.6,0.14,0
SG11315,157,1,160,3.0,3.0,4.1,0.16,1
SG11316,157,1,250,9.0,3.0,4.4,0.24,3
SG11317,157,1,189,2.0,4.0,4.3,0.2,3
SG11318,157,1,271,2.0,2.0,4.2,0.19,0
SG11319,157,1,188,1.0,3.0,4.5,0.15,3
SG11320,157,1,281,1.0,2.0,4.2,0.13,0
SG11321,157,1,270,1.0,2.0,4.3,0.25,0
SG11322,157,1,152,8.0,1.0,4.3,0.2,1
SG11323,156,1,188,6.0,3.0,4.4,0.1,1
SG11324,156,1,457,1.0,1.0,4.2,0.2,0
SG11325,156,1,398,1.0,4.0,4.6,0.18,3
SG11326,156,1,173,4.0,3.0,4.2,0.25,2
SG11327,156,1,173,5.0,3.0,4.2,0.25,2
SG11328,156,1,271,3.0,1.0,4.2,0.19,0
SG11329,155,1,457,1.0,1.0,4.2,0.2,0
SG11330,155,1,278,7.0,4.0,4.4,0.14,3
SG11331,155,1,181,3.0,3.0,4.2,0.1,1
SG11332,155,1,340,4.0,1.0,4.6,0.17,0
